0,0.000453149,0.899902
51936,10.0006,0.00606054
107683,20.0007,0.00394622
162770,30.0007,0.0024953
216403,40.0009,0.00139727
268560,50.0009,0.00117191
318351,60.001,0.000792085
367795,70.001,0.000615857
419606,80.0011,0.000413664
467867,90.0011,0.0002416
513003,100.001,0.000201149
556566,110.001,0.000138891
602520,120.001,5.93324e-05
642976,130.001,4.58846e-05
677141,140.002,4.22028e-05
703035,150.002,3.98583e-05
728658,160.002,3.78886e-05
767285,170.002,2.62944e-05
807261,180.002,2.23908e-05
846727,190.002,1.81221e-05
880892,200.003,1.53672e-05
913305,210.003,1.23828e-05
941148,220.003,1.02052e-05
967748,230.003,9.71504e-06
1003144,240.004,7.62087e-06
1029543,250.004,6.04711e-06
1062785,260.004,5.68224e-06
1091498,270.004,5.48236e-06
1116643,280.004,5.35447e-06
1141409,290.004,4.95491e-06
1167948,300.005,4.7472e-06
1190364,310.005,4.50768e-06
1215256,320.005,4.31121e-06
1253527,330.005,1.87527e-06
1285421,340.006,1.79729e-06
1308590,350.006,1.71548e-06
1332759,360.006,1.55709e-06
1363458,370.006,1.11291e-06
1389408,380.006,1.05959e-06
1409929,390.006,1.02999e-06
1428580,400.007,1.02035e-06
1444963,410.007,9.90059e-07
1463523,420.007,9.57475e-07
1483312,430.007,9.02846e-07
1504664,440.008,7.95489e-07
1527691,450.008,7.37688e-07
1546543,460.008,7.21319e-07
1563944,470.008,7.11697e-07
1581475,480.009,6.98938e-07
1596763,490.009,6.95559e-07
1611532,500.009,6.58012e-07
1631231,510.01,6.42051e-07
1651046,520.01,6.21697e-07
1669157,530.01,6.04058e-07
1686243,540.011,5.90006e-07
1701949,550.011,5.73642e-07
1717811,560.011,5.62766e-07
1734470,570.011,5.53813e-07
1749906,580.012,5.45526e-07
1765842,590.012,5.35332e-07
1781532,600,5.28974e-07
