0,0.000259189,0.109637
3687,10.0028,0.999889
6523,20.0049,0.999884
9379,30.0055,0.999886
12233,40.0078,0.999883
15079,50.0092,0.999889
17904,60.0117,0.999891
20730,70.012,0.999886
23552,80.012,0.99989
26381,90.0132,0.999885
29205,100.015,0.999884
32032,110.018,0.99989
34851,120.02,0.999887
37664,130.023,0.999884
40469,140.025,0.999884
43279,150.026,0.999884
46090,160.029,0.99989
48906,170.03,0.999884
51714,180.031,0.999889
54520,190.032,0.999891
57336,200.034,0.999886
60139,210.036,0.999892
62940,220.038,0.99989
65752,230.039,0.999882
68561,240.041,0.999884
71368,250.041,0.99988
74170,260.044,0.999886
76968,270.046,0.999884
79777,280.048,0.999887
82577,290.05,0.99989
85375,300.051,0.999892
88180,310.052,0.999883
90983,320.053,0.999879
93787,330.055,0.999886
96584,340.057,0.999884
99391,350.057,0.999886
102192,360.061,0.999884
104995,370.061,0.999887
107805,380.062,0.999888
110608,390.062,0.999886
113413,400.064,0.999885
116210,410.066,0.999887
119013,420.068,0.999889
121812,430.071,0.999889
124623,440.072,0.999887
127434,450.075,0.999882
130242,460.077,0.999891
134641,470.077,0.999888
139588,480.078,0.999886
144540,490.078,0.999885
149476,500.08,0.99989
154414,510.082,0.999889
159356,520.083,0.999885
164306,530.084,0.999885
169249,540.084,0.999889
174193,550.086,0.999884
179125,560.087,0.999887
184093,570.088,0.999885
189041,580.089,0.99989
193993,590.091,0.999887
198883,600,0.999886
